Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,81718651,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,142.647974,0.159082411,6809887.583,21400000.0,74400000,1,81700000,11700000.0,27800000.0,74400000,1,62895,15723.75,28547.47205,58460,179,0,0,0,0,172,112,0.097896868,0.061185543,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,981.0,0.0,981,981,40800000.0,47400000.0,74400000,7292840,1
80,20020,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,1498.501499,249.7502498,5005.0,8047.821941,17014,4,20020,5005.0,8047.821941,17014,4,0,0.0,0.0,0,0,0,0,0,0,100,0,249.7502498,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,1257624,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,9249.982507,6.361201758,179660.5714,474760.0231,1256315,46,863,431.5,402.3437585,716,147,1257578,314394.5,627947.0933,1256315,170,0,0,0,0,72,112,2.385450659,3.975751099,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,276,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,768115.942,14492.75362,92.0,116.4130577,224,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,64,7246.376812,7246.376812,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
54450,318,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6289.308176,318.0,0.0,318,318,318,318.0,0.0,318,318,0,0.0,0.0,0,0,0,0,0,0,64,0,6289.308176,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,118,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
50057,9475083,7,9,12976,56,7300,0,1853.714286,2492.678928,20,0,6.222222222,5.783117191,1375.396923,1.688639561,631672.2,1741007.274,6118785,1,9475083,1579180.5,3861505.698,9461439,44,9458915,1182364.375,2306404.427,6118785,1,1,0,0,0,152,204,0.738779808,0.949859753,0,7300,847.4705882,1785.64096,3188513.64,0,1,0,0,1,1,0,0,1,900.4375,1853.714286,6.222222222,152,0,0,0,0,0,0,7,12976,9,56,229,256,5,20,3342570.0,0.0,3342570,3342570,6118785.0,0.0,6118785,6118785,0
80,8661788,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.463488139,0.577248023,2165447.0,4328886.078,8658776,3,8661788,2165447.0,4328886.078,8658776,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.577248023,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3012.0,0.0,3012,3012,8658776.0,0.0,8658776,8658776,1
80,2070742,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.4875605,2.414593416,517685.5,1034560.337,2069526,333,2070742,517685.5,1034560.337,2069526,333,0,0.0,0.0,0,0,0,0,0,0,100,0,2.414593416,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,1618161,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,7189.025072,4.943883829,231165.8571,610766.2684,1616253,5,1671,835.5,1075.509414,1596,75,1618107,404526.75,807817.8432,1616253,5,0,0,0,0,72,112,1.853956436,3.089927393,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,23988,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,484700.6837,333.5000834,3426.857143,5773.90698,13494,1,10013,5006.5,7078.845986,10012,1,23979,5994.75,6841.638272,13494,191,0,0,0,0,72,112,125.0625313,208.4375521,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,137,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,1547445.255,29197.08029,45.66666667,73.03652055,130,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,14598.54015,14598.54015,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,50326425,11,13,866,4392,465,0,78.72727273,147.8053388,1460,0,337.8461538,544.3759189,104.4779159,0.476886646,2188105.435,4167150.363,10000000,3,40700000,4065562.9,5178527.153,10100000,190,50200000,4185439.25,5134840.063,10100000,3,0,0,0,0,232,320,0.218573046,0.2583136,0,1460,210.32,419.3616896,175864.2267,0,0,0,1,0,0,0,0,1,219.0833333,78.72727273,337.8461538,232,0,0,0,0,0,0,11,866,13,4392,8192,245,10,20,146333.0,100958.0536,326932,100979,9918951.4,195204.113,10000000,9569814,0
55525,10957061,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.285552577,0.547592096,2191412.2,4882138.033,10900000,4,0,0.0,0.0,0,0,10900000,2736441.5,5458936.048,10900000,4,0,0,0,0,20,100,0.091265349,0.456326747,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,32227.0,0.0,32227,32227,10900000.0,0.0,10900000,10900000,0
80,9152761,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.277699483,0.546283247,2288190.25,4574397.904,9149787,3,9152761,2288190.25,4574397.904,9149787,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.546283247,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2974.0,0.0,2974,2974,9149787.0,0.0,9149787,9149787,1
53,162,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,1012345.679,24691.35802,54.0,89.20201791,157,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,80,80,12345.67901,12345.67901,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,80,0,0,0,0,0,0,2,66,2,98,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
80,2,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,6000000.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,500000.0,500000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,804,1643,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
8080,8999756,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.333342371,4499878.0,2121897.343,6000286,2999470,8999756,4499878.0,2121897.343,6000286,2999470,0,0.0,0.0,0,0,0,0,0,0,92,0,0.333342371,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,92,0,0,0,0,0,0,3,0,0,0,8192,-1,0,28,2999470.0,0.0,2999470,2999470,6000286.0,0.0,6000286,6000286,0
50047,81360683,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,0.442474162,0.073745694,16300000.0,36400000.0,81300000,3,0,0.0,0.0,0,0,81300000,20300000.0,40700000.0,81300000,3,0,0,0,0,20,100,0.012290949,0.061454745,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,35731.0,0.0,35731,35731,81300000.0,0.0,81300000,81300000,0
53,130,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,1200000.0,30769.23077,43.33333333,69.86653944,124,2,4,4.0,0.0,4,4,2,2.0,0.0,2,2,0,0,0,0,40,40,15384.61538,15384.61538,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,40,0,0,0,0,0,0,2,62,2,94,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,123,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,97560.97561,16260.1626,123.0,0.0,123,123,123,123.0,0.0,123,123,0,0.0,0.0,0,0,0,0,0,0,40,0,16260.1626,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,260,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,3321547,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,9.031936023,1.50532267,830386.75,1658773.435,3318546,0,3321547,830386.75,1658773.435,3318546,0,0,0.0,0.0,0,0,0,0,0,0,100,0,1.50532267,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,21470,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,541546.3437,419.1895668,2683.75,5871.257197,17016,18,18000,9000.0,11361.79176,17034,966,21452,4290.4,7855.628161,18179,52,0,0,0,0,72,132,139.7298556,279.4597112,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,1737241,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6696.249973,5.180628364,217155.125,613850.6932,1736358,3,737,368.5,453.2554467,689,48,1737171,347434.2,776432.0637,1736358,3,0,0,0,0,72,132,1.726876121,3.453752243,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,773987,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,15022.21614,9.044079552,128997.8333,310472.0508,762684,6,11018,5509.0,7782.417234,11012,6,773938,257979.3333,437120.9644,762684,183,0,0,0,0,72,92,3.876034094,5.168045458,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
37352,58,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17241.37931,17241.37931,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,6018,65160,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,247,2,2,64,258,32,32,32.0,0.0,129,129,129.0,0.0,1303643.725,16194.33198,82.33333333,130.6190389,233,1,1,1.0,0.0,1,1,13,13.0,0.0,13,13,0,0,0,0,64,64,8097.165992,8097.165992,32,129,70.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,88.5,32.0,129.0,64,0,0,0,0,0,0,2,64,2,258,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,117548767,11,8,475,341,211,0,43.18181818,62.72610012,168,0,42.625,56.67939283,6.941799738,0.161635043,6530487.056,19000000.0,58800000,3,118000000,11800000.0,24700000.0,58800000,1488,118000000,16800000.0,28600000.0,58800000,3,0,0,0,0,240,172,0.093578183,0.06805686,0,211,40.8,57.85062434,3346.694737,0,0,0,1,0,0,0,0,0,42.94736842,43.18181818,42.625,240,0,0,0,0,0,0,11,475,8,341,29200,30,10,20,58552.0,61284.94473,101887,15217,58700000.0,142338.4737,58800000,58600000,0
53,204,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1313725.49,19607.84314,68.0,78.92401409,155,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,40,40,9803.921569,9803.921569,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,67710444,2,2,124,210,76,48,62.0,19.79898987,108,102,105.0,4.242640687,4.932769308,0.059075082,22600000.0,39000000.0,67600000,50578,67700000,67700000.0,0.0,67700000,67700000,67600000,67600000.0,0.0,67600000,67600000,0,0,0,0,64,52,0.029537541,0.029537541,48,108,82.0,24.0,576.0,0,0,0,0,0,0,0,0,1,102.5,62.0,105.0,64,0,0,0,0,0,0,2,124,2,210,-1,-1,1,32,66180.0,0.0,66180,66180,67600000.0,0.0,67600000,67600000,0
80,717770,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,16207.14156,12.53883556,89721.25,253288.0761,716577,18,851,425.5,441.9417382,738,113,717746,143549.2,320332.4805,716577,18,0,0,0,0,72,132,4.179611853,8.359223707,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,185,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,1145945.946,21621.62162,61.66666667,100.7488627,178,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,10810.81081,10810.81081,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,6357597,7,4,617,153,517,0,88.14285714,189.9889721,141,0,38.25,68.55836929,121.1149433,1.730213475,635759.7,1688480.688,5416552,1,6357597,1059599.5,2177690.893,5485080,1,908702,302900.6667,302463.0157,605915,992,0,0,0,0,152,92,1.101044939,0.629168536,0,517,64.16666667,148.1717881,21954.87879,0,0,0,1,0,0,0,0,0,70.0,88.14285714,38.25,152,0,0,0,0,0,0,7,617,4,153,8192,55,6,20,941044.0,0.0,941044,941044,5416552.0,0.0,5416552,5416552,0
53,244,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1098360.656,16393.44262,81.33333333,56.87119951,147,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,8196.721311,8196.721311,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,24017,2,2,68,100,34,34,34.0,0.0,50,50,50.0,0.0,6995.045176,166.5486947,8005.666667,13860.15925,24010,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,83.27434734,83.27434734,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34.0,50.0,64,0,0,0,0,0,0,2,68,2,100,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,116761,8,4,514,4132,194,0,64.25,77.50898565,2696,0,1033.0,1296.790397,39790.68353,102.7740427,10614.63636,14654.62178,37005,4,116761,16680.14286,15964.87609,38058,4,38645,12881.66667,21304.72085,37478,188,0,0,0,0,172,92,68.51602847,34.25801423,0,2696,357.3846154,802.4972003,644001.7564,0,0,0,1,0,0,0,0,0,387.1666667,64.25,1033.0,172,0,0,0,0,0,0,8,514,4,4132,8192,343,7,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,48223,1,1,41,97,41,41,41.0,0.0,97,97,97.0,0.0,2861.704996,41.47398544,48223.0,0.0,48223,48223,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.73699272,20.73699272,41,97,59.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,89.5,41.0,97.0,20,0,0,0,0,0,0,1,41,1,97,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,10963785,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.189025049,0.364837508,3654595.0,6329553.645,11000000,90,11000000,3654595.0,6329553.645,11000000,90,0,0.0,0.0,0,0,0,0,0,0,80,0,0.364837508,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,451.0,0.0,451,451,11000000.0,0.0,11000000,11000000,1
62499,11487633,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,121.7831384,0.522300808,2297526.6,5119561.755,11500000,4,0,0.0,0.0,0,0,11500000,2865920.75,5726494.334,11500000,4,1,0,0,0,20,112,0.087050135,0.435250673,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,31972.0,0.0,31972,31972,11500000.0,0.0,11500000,11500000,0
80,125022,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,191.9662139,31.99436899,41674.0,72179.7533,125020,1,125022,41674.0,72179.7533,125020,1,0,0.0,0.0,0,0,0,0,0,0,80,0,31.99436899,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,59753,1,1,49,49,49,49,49.0,0.0,49,49,49.0,0.0,1640.085017,33.47112279,59753.0,0.0,59753,59753,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16.73556139,16.73556139,49,49,49.0,0.0,0.0,0,0,0,0,0,0,0,0,1,73.5,49.0,49.0,20,0,0,0,0,0,0,1,49,1,49,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,92297070,8,5,56,11601,20,0,7.0,5.656854249,5840,0,2320.2,2436.833027,126.2987005,0.140849542,7691422.5,24200000.0,84300000,5,92200000,13200000.0,31500000.0,84300000,5,72893,18223.25,31289.96253,64876,191,0,0,0,0,172,112,0.086676641,0.054172901,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,874.0,0.0,874,874,46100000.0,54100000.0,84300000,7886609,1
53,203,2,2,82,236,41,41,41.0,0.0,118,118,118.0,0.0,1566502.463,19704.4335,67.66666667,76.72244348,152,2,2,2.0,0.0,2,2,49,49.0,0.0,49,49,0,0,0,0,64,64,9852.216749,9852.216749,41,118,71.8,42.17463693,1778.7,0,0,0,0,0,0,0,0,1,89.75,41.0,118.0,64,0,0,0,0,0,0,2,82,2,236,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,148,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,2189189.189,27027.02703,49.33333333,80.25168742,142,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,13513.51351,13513.51351,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,68097,3,6,26,11601,20,0,8.666666667,10.26320288,4295,0,1933.5,1743.612772,170741.7361,132.1644125,8512.125,19422.79745,55474,1,12009,6004.5,8490.231122,12008,1,68041,13608.2,23990.83306,55474,47,0,0,0,0,72,132,44.05480418,88.10960835,0,4295,1162.7,1636.839234,2679242.678,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,211,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1270142.18,18957.34597,70.33333333,114.8927036,203,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,9478.672986,9478.672986,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,17854,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,651562.675,504.0887196,2231.75,5779.576004,16506,2,1200,600.0,776.4032457,1149,51,17805,3561.0,7254.082402,16506,2,0,0,0,0,72,132,168.0295732,336.0591464,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,8093775,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.706552258,0.61775871,2023443.75,4046226.193,8092783,3,8093775,2023443.75,4046226.193,8092783,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.61775871,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,992.0,0.0,992,992,8092783.0,0.0,8092783,8092783,1
80,4369905,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.49211024,0.915351707,1456635.0,2522010.662,4368802,1,4369905,1456635.0,2522010.662,4368802,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.915351707,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,76264798,8,5,56,11601,20,0,7.0,5.656854249,7300,0,2320.2,3022.508098,152.8490248,0.170458722,6355399.833,20300000.0,70600000,6,76200000,10900000.0,26400000.0,70600000,6,42869,10717.25,13929.43603,29925,200,0,0,0,0,172,112,0.104897675,0.065561047,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,3012.0,0.0,3012,3012,38100000.0,45900000.0,70600000,5643388,1
32369,7876264,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,4.570694939,0.76178249,1575252.8,3504237.314,7843808,3,0,0.0,0.0,0,0,7861811,1965452.75,3918911.269,7843808,3,0,0,0,0,20,100,0.126963748,0.634818741,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,32456.0,0.0,32456,32456,7843808.0,0.0,7843808,7843808,0
80,35076,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,331651.2715,256.5856996,4384.5,11972.63921,34007,2,896,448.0,629.3250353,893,3,35026,7005.2,15099.3484,34007,2,0,0,0,0,72,132,85.52856654,171.0571331,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,341830,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,34013.98356,26.32887693,42728.75,114376.0652,325459,15,16061,8030.5,11290.37398,16014,47,341802,68360.4,143889.4564,325459,15,0,0,0,0,72,132,8.776292309,17.55258462,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,9394793,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.193258223,0.532209704,2348698.25,4696225.19,9393036,241,9394793,2348698.25,4696225.19,9393036,241,0,0.0,0.0,0,0,0,0,0,0,100,0,0.532209704,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1757.0,0.0,1757,1757,9393036.0,0.0,9393036,9393036,1
80,11720648,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.559585443,0.426597574,2930162.0,5859692.683,11700000,1,11700000,2930162.0,5859692.683,11700000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.426597574,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,947.0,0.0,947,947,11700000.0,0.0,11700000,11700000,1
80,1618241,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,7188.669673,4.325684493,269706.8333,659715.0935,1616344,3,1665,832.5,1156.119587,1650,15,1618238,539412.6667,932650.1952,1616344,196,0,0,0,0,72,92,1.853864783,2.47181971,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
